72,Royaume-Uni : l’incertitude économique du Brexit est loin d’avoir disparu,Eric Albert,02 janvier 2020 à 11h00,"Si la victoire de Boris Johnson a apporté des éclaircissements, l’accord de libre-échange avec l’Union européenne reste à négocier.",https://www.lemonde.fr/economie/article/2020/01/02/royaume-uni-l-incertitude-economique-du-brexit-est-loin-d-avoir-disparu_6024598_3234.html
73,Carlos Ghosn : « C’est moi seul qui ai organisé mon départ » du Japon au Liban,Le Monde avec AFP,02 janvier 2020 à 10h54,"L’ex-patron de Renault-Nissan, poursuivi au Japon pour des malversations, a nié jeudi toute implication de sa famille dans sa fuite au Liban.",https://www.lemonde.fr/economie/article/2020/01/02/carlos-ghosn-ne-serait-pas-extrade-s-il-venait-en-france-une-enquete-ouverte-en-turquie_6024597_3234.html
74,La Biélorussie résiste aux pressions russes pour une union entre les deux pays,Benoît Vitkine,02 janvier 2020 à 10h38,Les discussions sur l’application du traité d’union de 1999 donnent lieu à des tensions entre Minsk et Moscou.,https://www.lemonde.fr/international/article/2020/01/02/la-bielorussie-resiste-aux-pressions-russes-pour-une-union-entre-les-deux-pays_6024596_3210.html
75,La bonne tenue de route du marché automobile français en 2019,Jean-Michel Bezat,02 janvier 2020 à 10h36,"Renault demeure la première marque dans le cœur des conducteurs de l’Hexagone, devant Peugeot et Citroën.",https://www.lemonde.fr/economie/article/2020/01/02/la-bonne-tenue-de-route-du-marche-automobile-francais-en-2019_6024595_3234.html
76,"Au Rwanda, la métamorphose de Kigali se fait aux dépens des plus pauvres",Le Monde avec AFP,02 janvier 2020 à 10h33,"Destruction de maisons, hausse des prix de l’immobilier… Les habitants des bidonvilles se sentent exclus du programme de modernisation de la capitale.",https://www.lemonde.fr/afrique/article/2020/01/02/au-rwanda-la-metamorphose-de-kigali-se-fait-aux-depens-des-plus-pauvres_6024594_3212.html
77,"La création du tribunal judiciaire, beaucoup de bruit pour rien",Jean-Baptiste Jacquin,02 janvier 2020 à 10h31,"Entre autres mesures, les juges d’instance sont rebaptisés « juges des contentieux de la protection » et conservent l’essentiel de leurs attributions.",https://www.lemonde.fr/societe/article/2020/01/02/la-creation-du-tribunal-judiciaire-beaucoup-de-bruit-pour-rien_6024593_3224.html
78,"Photographie : Israël-Palestine, des deux côtés de la barrière",Claire Bastier,02 janvier 2020 à 10h24,"La photographe britannique Harley Weir a quitté son terrain de prédilection, la mode, pour se pencher sur les 712 kilomètres de cette frontière. Son reportage est présenté jusqu’au 12 janvier à la Maison européenne de la photographie, à Paris.",https://www.lemonde.fr/m-le-mag/article/2020/01/02/israel-palestine-des-deux-cotes-de-la-barriere_6024591_4500055.html
79,"Jussi Adler-Olsen, Frédéric Beigbeder, Caroline Bongrand, Arnaud Cathrine, Ursula Le Guin, Helle Helle… Les brèves critiques de la rentrée littéraire d’hiver du « Monde des livres »","Raphaëlle Leyris, Macha Séry, Nicolas Weill, Florent Georgesco, Abel Mestre, Gladys Marivat, Elena Balzamo et Raphaële Botte",02 janvier 2020 à 10h00,"Romans, recueils, polar, histoire, jeunesse, revue… 2020, 1re semaine.",https://www.lemonde.fr/critique-litteraire/article/2020/01/02/jussi-adler-olsen-frederic-beigbeder-caroline-bongrand-arnaud-cathrine-ursula-le-guin-helle-helle-les-breves-critiques-de-la-rentree-litteraire-d-hiver-du-monde-des-livres_6024590_5473203.html
80,« Mon poche de chevet ». Par François-Xavier Fauvelle,?,02 janvier 2020 à 10h00,"L’historien de l’Afrique et professeur au Collège de France a choisi « Soundjata ou l’épopée mandingue », de Djibril Tamsir Niane.",https://www.lemonde.fr/critique-litteraire/article/2020/01/02/mon-poche-de-chevet-par-francois-xavier-fauvelle_6024589_5473203.html
81,« Je ne répondrai plus jamais de rien » : Linda Lê aux confins de la déraison,Bertrand Leclair,02 janvier 2020 à 10h00,"Avec pour viatique « L’Homme-Jasmin », le livre culte d’Unica Zürn, une fille descend sur les traces de sa mère au plus profond des souffrances de l’exil. Une puissante incantation qui ravive l’héritage de la tragédie vietnamienne.",https://www.lemonde.fr/livres/article/2020/01/02/je-ne-repondrai-plus-jamais-de-rien-linda-le-aux-confins-de-la-deraison_6024588_3260.html
82,Tunisie : Habib Jemli annonce avoir composé son futur gouvernement,Le Monde avec AFP,02 janvier 2020 à 09h45,Le premier ministre désigné par le parti islamiste Ennahda a remis au président Kaïs Saïed une liste de ministres qui doit encore obtenir l’approbation du Parlement.,https://www.lemonde.fr/afrique/article/2020/01/02/tunisie-habib-jemli-annonce-avoir-compose-son-futur-gouvernement_6024587_3212.html
83,"Danse : Coppél-i.A., humanoïde au cœur tendre",Rosita Boisseau,02 janvier 2020 à 09h04,"A Monaco, le chorégraphe Jean-Christophe Maillot propose une version science-fiction du célèbre ballet créé en 1870.",https://www.lemonde.fr/culture/article/2020/01/02/danse-coppel-i-a-humanoide-au-c-ur-tendre_6024585_3246.html
84,"Des villes entières évacuées avant un nouveau pic de chaleur en Australie, ravagée par les incendies",Le Monde avec AFP,02 janvier 2020 à 08h30,Les feux hors de contrôle qui ravagent le pays depuis plusieurs semaines ont provoqué la mort d’au moins huit personnes en deux jours et pris au piège de nombreux touristes.,https://www.lemonde.fr/international/article/2020/01/02/des-villes-entieres-evacuees-avant-un-nouveau-pic-de-chaleur-en-australie-ravagee-par-les-incendies_6024584_3210.html
85,"Le patron du Quai Branly : « Je souhaite que le musée se colorise, nous sommes trop blancs »",Propos recueillis par Philippe Dagen et Guillaume Fraissard,02 janvier 2020 à 08h30,"Stéphane Martin est le président de l’établissement parisien depuis sa création, en 1998. Alors qu’il quittera ses fonctions le 4 janvier, il dresse un inventaire de la vie du musée.",https://www.lemonde.fr/culture/article/2020/01/02/stephane-martin-je-souhaite-que-le-musee-du-quai-branly-se-colorise_6024583_3246.html
86,"Rouge Gorge, le courage du chanteur qui avait perdu sa voix et triomphe sur scène",Stéphane Davet,02 janvier 2020 à 08h00,"Le Breton Robin Poligné est sorti amnésique et aphone d’un long coma. Son timbre a désormais une profondeur nouvelle, qu’il déploie dans « René », l’album de sa reconstruction.",https://www.lemonde.fr/culture/article/2020/01/02/rouge-gorge-le-courage-d-un-oiseau-qui-a-su-retrouver-sa-voix-et-triomphe-sur-scene_6024582_3246.html
87,« Iran : la situation va-t-elle dégénérer en 2020 ? »,?,02 janvier 2020 à 07h52,"Dans sa chronique, Alain Frachon, éditorialiste au « Monde », analyse la situation géopolitique de l’Iran, pays au cœur de toutes les tensions au Moyen-Orient.",https://www.lemonde.fr/idees/article/2020/01/02/iran-la-situation-va-t-elle-degenerer-en-2020_6024581_3232.html
88,Les 16 jeux vidéo à surveiller en 2020,William Audureau et Corentin Lamy,02 janvier 2020 à 07h25,"Simulations de ferme, jeu de rôle cyberpunk ou encore vengeance de stagiaire dans le monde du travail : ce que l’industrie vous réserve de plus réjouissant cette année.",https://www.lemonde.fr/pixels/article/2020/01/02/les-16-jeux-video-a-surveiller-en-2020_6024580_4408996.html
89,"Llivia, Tromelin, Nouvelle-Calédonie, et Emilie du Châtelet, dans les bulletins philatéliques",?,02 janvier 2020 à 07h00,Les bulletins et revues publiées par les associations philatéliques regorgent d’informations.,https://www.lemonde.fr/mondephilatelique/article/2020/01/02/llivia-tromelin-nouvelle-caledonie-et-emilie-du-chatelet-dans-les-bulletins-philateliques_6024579_5470897.html
90,"Simone Veil, héroïne du XXe siècle",Christophe Averty,02 janvier 2020 à 06h30,"Le deuxième volume de la collection du « Monde », « Femmes d’exception », est consacré au parcours de cette femme politique jamais résignée, défenseuse de la cause de femmes et ardente mémoire de la Shoah.",https://www.lemonde.fr/idees/article/2020/01/02/simone-veil-heroine-du-xxe-siecle_6024578_3232.html
91,"« Le chômage des seniors, grand absent du débat sur les retraites »",?,02 janvier 2020 à 06h15,"Retarder le départ en retraite sans adopter une stratégie pour combattre le chômage des seniors, qui touche 300 000 d’entre eux, conduit à une impasse, soulignent les chercheurs Thomas Capelier et Carole Tuchszirer dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2020/01/02/le-chomage-des-seniors-grand-absent-du-debat-sur-les-retraites_6024577_3232.html
92,"En Irak, les Etats-Unis pris au piège de l’escalade des violences face aux milices chiites et à l’Iran",Hélène Sallon,02 janvier 2020 à 06h10,"L’attaque de l’ambassade américaine à Bagdad, après les raids contre les Brigades du Hezbollah, pose la question de la présence des Etats-Unis en Irak.",https://www.lemonde.fr/international/article/2020/01/02/en-irak-les-etats-unis-pris-au-piege-de-l-escalade-des-violences-face-aux-milices-chiites-et-a-l-iran_6024576_3210.html
93,Un Français meurt pendant sa détention par les services américains d’immigration,Le Monde avec AFP,02 janvier 2020 à 06h04,"Cet homme de 40 ans, né en Angola, est mort dimanche à l’hôpital d’Albuquerque, au Nouveau Mexique. Les causes de sa mort et son identité n’ont pas été dévoilées.",https://www.lemonde.fr/international/article/2020/01/02/un-francais-meurt-pendant-sa-detention-par-les-services-americains-d-immigration_6024575_3210.html
94,"Le prêt à taux zéro sauvé, même en zones rurales",Nathalie Coulaud,02 janvier 2020 à 06h00,"Bonne nouvelle si vous souhaitez acheter cette année votre résidence principale : le prêt à taux zéro est maintenu. Petites communes comprises, finalement.",https://www.lemonde.fr/argent/article/2020/01/02/le-pret-a-taux-zero-sauve-meme-en-zones-rurales_6024573_1657007.html
95,Emmanuel Macron face au défi russe,Piotr Smolar,02 janvier 2020 à 06h00,"Le président français tend la main à la Russie. Il s’agit pour lui d’affirmer la capacité d’entraînement de la France, dans un monde privé du leadership américain.",https://www.lemonde.fr/idees/article/2020/01/02/emmanuel-macron-face-au-defi-russe_6024574_3232.html
96,Réforme des retraites : « L’universalité de 2019 n’est pas celle de 1945 »,?,02 janvier 2020 à 06h00,"Le projet du gouvernement vise à rendre le système cohérent avec un marché du travail toujours plus précarisé, estime l’économiste Guy Dreux dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2020/01/02/reforme-des-retraites-l-universalite-de-2019-n-est-pas-celle-de-1945_6024571_3232.html
97,"Dans le sport, des avancées à pas comptés pour les Saoudiennes",Elisabeth Pineau,02 janvier 2020 à 06h00,"Les signes d’ouverture percent dans le royaume, où nombre de militantes des droits des femmes sont encore derrière les barreaux.",https://www.lemonde.fr/sport/article/2020/01/02/dans-le-sport-des-avancees-a-pas-comptes-pour-les-saoudiennes_6024572_3242.html
98,Retraites : « La réforme proposée mettrait fin au repère que constitue le salaire de fin de carrière »,?,02 janvier 2020 à 06h00,"Pour qu’une réforme des retraites ne soit pas rejetée par les fonctionnaires, les garanties doivent porter sur le maintien des caractéristiques majeures du système actuel : un niveau de pension facile à prévoir, qui ne nécessite pas d’épargne complémentaire, explique le maître de conférences en sciences de gestion Ziad Malas, dans une tribune au « Monde ».",https://www.lemonde.fr/idees/article/2020/01/02/retraites-la-reforme-proposee-mettrait-fin-au-repere-que-constitue-le-salaire-de-fin-de-carriere_6024570_3232.html
99,« La science-fiction a beaucoup à nous apprendre sur l’économie du secteur high-tech »,?,02 janvier 2020 à 05h45,"C’est sur la littérature cyberpunk que s’appuient la dénonciation de mégacorporations comme les GAFA, mais aussi l’utopie d’une libération de l’individu grâce à l’accès et au partage décentralisé de l’information, rappelle Antoine Reverchon, journaliste au « Monde ».",https://www.lemonde.fr/idees/article/2020/01/02/la-science-fiction-a-beaucoup-a-nous-apprendre-sur-l-economie-du-secteur-high-tech_6024569_3232.html
100,"Retraites : « Le système par répartition, c’est la faute à Pétain »",?,02 janvier 2020 à 05h11,"Ce n’est pas le Conseil national de la Résistance, mais le régime de Vichy qui, en 1941, distribue aux personnes âgées l’épargne capitalisée dans les fonds de pension, explique, dans une tribune au « Monde », le professeur d’économie du droit Philippe Simonnot.",https://www.lemonde.fr/idees/article/2020/01/02/retraites-le-systeme-par-repartition-c-est-la-faute-a-petain_6024568_3232.html
101,Croissance de la zone euro : l’année 2020 s’annonce aussi médiocre que la précédente,Eric Albert,02 janvier 2020 à 05h00,Le sort économique du Vieux Continent va dépendre notamment de l’évolution de la guerre commerciale entre la Chine et les Etats-Unis et des suites du Brexit.,https://www.lemonde.fr/economie/article/2020/01/02/croissance-de-la-zone-euro-l-annee-2020-s-annonce-aussi-mediocre-que-la-precedente_6024567_3234.html
102,"Instance et grande instance, c’est terminé : place au tribunal judiciaire",Jean-Baptiste Jacquin,02 janvier 2020 à 04h22,"Le 1er janvier sont entrées en vigueur une partie des dispositions de la loi du 23 mars 2019, visant à simplifier la justice, et la nouvelle procédure civile, réformée par décret.",https://www.lemonde.fr/societe/article/2020/01/02/la-justice-du-quotidien-se-veut-plus-accessible_6024566_3224.html
103,"Au moins 30 singes tués dans l’incendie d’un zoo allemand, une mère et ses deux filles se dénoncent",Le Monde avec AFP,02 janvier 2020 à 04h20,"« Dévastées », elles ont reconnu avoir envoyé des lanternes volantes, à l’origine du sinistre. L’incident a relancé le débat sur la passion des Allemands pour les pétards et feux d’artifice.",https://www.lemonde.fr/international/article/2020/01/02/au-moins-30-singes-tues-dans-l-incendie-d-un-zoo-allemand-provoque-par-des-lanternes-volantes_6024565_3210.html
